# Postal codes from GeoNames (geonames.org), licensed CC BY 4.0: one entry per code, named after its most populous place. Regenerated by tools\Update-PostalCodes.ps1 on 2026-09-12. Columns: code, place name, region, country, latitude, longitude.
BT2	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT20	Bangor	Northern Ireland	United Kingdom	54.6534	-5.6689
BT21	Donaghadee	Northern Ireland	United Kingdom	54.6413	-5.5359
BT22	Newtownards	Northern Ireland	United Kingdom	54.5924	-5.6909
BT23	Newtownards	Northern Ireland	United Kingdom	54.5924	-5.6909
BT24	Ballynahinch	Northern Ireland	United Kingdom	54.4	-5.8833
BT25	Dromore	Northern Ireland	United Kingdom	54.4167	-6.15
BT26	Hillsborough	Northern Ireland	United Kingdom	54.4635	-6.0766
BT27	Lisburn	Northern Ireland	United Kingdom	54.5234	-6.0353
BT28	Lisburn	Northern Ireland	United Kingdom	54.5234	-6.0353
BT29	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT3	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT30	Downpatrick	Northern Ireland	United Kingdom	54.3281	-5.7153
BT31	Castlewellan	Northern Ireland	United Kingdom	54.2569	-5.9445
BT32	Banbridge	Northern Ireland	United Kingdom	54.35	-6.2833
BT33	Newcastle	Northern Ireland	United Kingdom	54.218	-5.8898
BT34	Newry	Northern Ireland	United Kingdom	54.1784	-6.3374
BT35	Newry	Northern Ireland	United Kingdom	54.1784	-6.3374
BT36	Newtownabbey	Northern Ireland	United Kingdom	54.6598	-5.9086
BT37	Newtownabbey	Northern Ireland	United Kingdom	54.6598	-5.9086
BT38	Carrickfergus	Northern Ireland	United Kingdom	54.7158	-5.8058
BT39	Ballyclare	Northern Ireland	United Kingdom	54.7667	-6.0167
BT4	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT40	Larne	Northern Ireland	United Kingdom	54.85	-5.8167
BT41	Antrim	Northern Ireland	United Kingdom	54.7	-6.2
BT42	Ballymena	Northern Ireland	United Kingdom	54.8636	-6.2763
BT43	Ballymena	Northern Ireland	United Kingdom	54.8636	-6.2763
BT44	Ballymena	Northern Ireland	United Kingdom	54.8636	-6.2763
BT45	Magherafelt	Northern Ireland	United Kingdom	54.7536	-6.6066
BT46	Maghera	Northern Ireland	United Kingdom	54.8439	-6.6714
BT47	Derry	Northern Ireland	United Kingdom	54.9981	-7.3093
BT48	Culmore	Northern Ireland	United Kingdom	55.05	-7.2667
BT49	Limavady	Northern Ireland	United Kingdom	55.0504	-6.9507
BT5	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT51	Coleraine	Northern Ireland	United Kingdom	55.1333	-6.6667
BT52	Coleraine	Northern Ireland	United Kingdom	55.1333	-6.6667
BT53	Ballymoney	Northern Ireland	United Kingdom	55.0708	-6.5101
BT54	Ballycastle	Northern Ireland	United Kingdom	55.2044	-6.243
BT55	Portstewart	Northern Ireland	United Kingdom	55.1813	-6.714
BT56	Portrush	Northern Ireland	United Kingdom	55.1959	-6.6493
BT57	Bushmills	Northern Ireland	United Kingdom	55.2049	-6.5192
BT58	Child Support Agency	Northern Ireland	United Kingdom	55.0591	-6.4342
BT6	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT60	Armagh	Northern Ireland	United Kingdom	54.35	-6.6667
BT61	Armagh	Northern Ireland	United Kingdom	54.35	-6.6667
BT62	Craigavon	Northern Ireland	United Kingdom	54.4471	-6.387
BT63	Craigavon	Northern Ireland	United Kingdom	54.4471	-6.387
BT64	Craigavon	Northern Ireland	United Kingdom	54.4471	-6.387
BT65	Craigavon	Northern Ireland	United Kingdom	54.4471	-6.387
BT66	Craigavon	Northern Ireland	United Kingdom	54.4471	-6.387
BT67	Craigavon	Northern Ireland	United Kingdom	54.4471	-6.387
BT68	Caledon	Northern Ireland	United Kingdom	54.35	-6.8333
BT69	Aughnacloy	Northern Ireland	United Kingdom	54.4167	-6.9667
BT7	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT70	Dungannon	Northern Ireland	United Kingdom	54.5034	-6.7672
BT71	Dungannon	Northern Ireland	United Kingdom	54.5034	-6.7672
BT74	Enniskillen	Northern Ireland	United Kingdom	54.3462	-7.6413
BT75	Fivemiletown	Northern Ireland	United Kingdom	54.3833	-7.3
BT76	Clogher	Northern Ireland	United Kingdom	54.4167	-7.2
BT77	Augher	Northern Ireland	United Kingdom	54.4333	-7.15
BT78	Omagh	Northern Ireland	United Kingdom	54.6	-7.3
BT79	Omagh	Northern Ireland	United Kingdom	54.6	-7.3
BT8	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT80	Cookstown	Northern Ireland	United Kingdom	54.643	-6.7459
BT81	Castlederg	Northern Ireland	United Kingdom	54.7	-7.6
BT82	Strabane	Northern Ireland	United Kingdom	54.8237	-7.4692
BT9	Belfast	Northern Ireland	United Kingdom	54.5833	-5.9333
BT92	Enniskillen	Northern Ireland	United Kingdom	54.3462	-7.6413
BT93	Enniskillen	Northern Ireland	United Kingdom	54.3462	-7.6413
BT94	Enniskillen	Northern Ireland	United Kingdom	54.3462	-7.6413
CA1	Carlisle	England	United Kingdom	54.8951	-2.9382
CA10	Shap	England	United Kingdom	54.5315	-2.6755
CA11	Penrith	England	United Kingdom	54.6658	-2.7576
CA12	Keswick	England	United Kingdom	54.5995	-3.1326
CA13	Cockermouth	England	United Kingdom	54.6621	-3.3609
CA14	Workington	England	United Kingdom	54.6425	-3.5441
CA15	Maryport	England	United Kingdom	54.7143	-3.4951
CA16	Appleby-in-Westmorland	England	United Kingdom	54.577	-2.4898
CA17	Kirkby Stephen	England	United Kingdom	54.4723	-2.3486
CA18	Broad Oak	England	United Kingdom	54.3543	-3.3913
CA19	Beckfoot	England	United Kingdom	54.3874	-3.3833
CA2	Durdar	England	United Kingdom	54.8695	-2.9516
CA20	Seascale	England	United Kingdom	54.3983	-3.4796
CA21	Beckermet	England	United Kingdom	54.45	-3.5167
CA22	Egremont	England	United Kingdom	54.4794	-3.5276
CA23	Ennerdale Bridge	England	United Kingdom	54.5144	-3.494
CA24	Moor Row	England	United Kingdom	54.5152	-3.5373
CA25	Cleator Moor	England	United Kingdom	54.5214	-3.5159
CA26	Frizington	England	United Kingdom	54.5418	-3.4946
CA27	St Bees	England	United Kingdom	54.4918	-3.5899
CA28	Whitehaven	England	United Kingdom	54.549	-3.5841
CA3	Stanwix	England	United Kingdom	54.9057	-2.9413
CA4	Scotby	England	United Kingdom	54.89	-2.8746
CA5	Silloth	England	United Kingdom	54.855	-3.0184
CA6	Longtown	England	United Kingdom	55.0036	-2.7017
CA7	Wigton	England	United Kingdom	54.8248	-3.1611
CA8	Brampton	England	United Kingdom	54.95	-2.7333
CA9	Alston	England	United Kingdom	54.809	-2.4393
CA95	Workington	England	United Kingdom	54.6425	-3.5441
CA99	Carlisle	England	United Kingdom	54.8951	-2.9382
CB1	Linton	England	United Kingdom	52.1969	0.1429
CB10	Saffron Walden	England	United Kingdom	52.0234	0.2423
CB11	Newport	England	United Kingdom	51.9842	0.2135
CB2	Sawston	England	United Kingdom	52.191	0.1249
CB21	Cambridge	England	United Kingdom	52.2093	0.1482
CB22	Cambridge	England	United Kingdom	52.2093	0.1482
CB23	Cambridge	England	United Kingdom	52.2093	0.1482
CB24	Cambridge	England	United Kingdom	52.2093	0.1482
CB25	Burwell	England	United Kingdom	52.2763	0.3273
CB3	Bar Hill	England	United Kingdom	52.2118	0.1006
CB4	Histon	England	United Kingdom	52.2228	0.1305
CB5	Cambridge	England	United Kingdom	52.2124	0.1534
CB6	Littleport	England	United Kingdom	52.4578	0.306
CB7	Ely	England	United Kingdom	52.3986	0.2581
CB8	Newmarket	England	United Kingdom	52.2447	0.4042
CB9	Haverhill	England	United Kingdom	52.0823	0.4389
CF10	Cardiff	Wales	United Kingdom	51.48	-3.18
CF11	Cardiff	Wales	United Kingdom	51.48	-3.18
CF14	Cardiff	Wales	United Kingdom	51.5199	-3.204
CF15	Cardiff	Wales	United Kingdom	51.5337	-3.2721
CF23	Cardiff	Wales	United Kingdom	51.5144	-3.1545
CF24	Cardiff	Wales	United Kingdom	51.48	-3.18
CF3	Marshfield	Wales	United Kingdom	51.5339	-3.0731
CF30	Llanrumney Community	Wales	United Kingdom	51.5196	-3.1196
CF31	Bridgend	Wales	United Kingdom	51.5058	-3.5772
CF32	Aberkenfig	Wales	United Kingdom	51.54	-3.5956
CF33	Pyle	Wales	United Kingdom	51.5167	-3.7
CF34	Maesteg	Wales	United Kingdom	51.6093	-3.6582
CF35	Coity	Wales	United Kingdom	51.522	-3.5553
CF36	Porthcawl	Wales	United Kingdom	51.479	-3.7036
CF37	Pontypridd	Wales	United Kingdom	51.6021	-3.3421
CF38	Beddau	Wales	United Kingdom	51.554	-3.3581
CF39	Tonyrefail	Wales	United Kingdom	51.584	-3.4304
CF40	Tonypandy	Wales	United Kingdom	51.622	-3.4554
CF41	Pentre	Wales	United Kingdom	51.6543	-3.4913
CF42	Rhondda	Wales	United Kingdom	51.6673	-3.5238
CF43	Ferndale	Wales	United Kingdom	51.6606	-3.4475
CF44	Aberdare	Wales	United Kingdom	51.7144	-3.4492
CF45	Mountain Ash	Wales	United Kingdom	51.6836	-3.3801
CF46	Nelson	Wales	United Kingdom	51.6533	-3.2844
CF47	Merthyr Tydfil	Wales	United Kingdom	51.7479	-3.3778
CF48	Abercanaid	Wales	United Kingdom	51.7236	-3.3661
CF5	Llandaff	Wales	United Kingdom	51.4931	-3.2198
CF61	Llantwit Major	Wales	United Kingdom	51.4107	-3.4863
CF62	Barry	Wales	United Kingdom	51.3998	-3.2838
CF63	Cadoxton	Wales	United Kingdom	51.4172	-3.2614
CF64	Penarth	Wales	United Kingdom	51.4386	-3.1734
CF71	Cowbridge	Wales	United Kingdom	51.4603	-3.4417
CF72	Llantrisant	Wales	United Kingdom	51.5403	-3.3739
CF81	Bargoed	Wales	United Kingdom	51.6833	-3.2333
CF82	Gelligaer	Wales	United Kingdom	51.6644	-3.2561
CF83	Caerphilly	Wales	United Kingdom	51.5745	-3.218
CF91	Grangetown Community	Wales	United Kingdom	51.4656	-3.1939
CF95	Castle Community	Wales	United Kingdom	51.4812	-3.171
CF99	Butetown Community	Wales	United Kingdom	51.4644	-3.1617
CH1	Chester	England	United Kingdom	53.1905	-2.8919
CH2	Ince	England	United Kingdom	53.2833	-2.8333
CH25	Wirral	England	United Kingdom	53.397	-3.0119
CH26	Wirral	England	United Kingdom	53.3657	-3.0659
CH27	Wirral	England	United Kingdom	53.4202	-3.0392
CH28	Wirral	England	United Kingdom	53.3762	-3.105
CH29	Wirral	England	United Kingdom	53.3903	-3.1794
CH3	Crewe	England	United Kingdom	53.1656	-2.8198
CH30	Wirral	England	United Kingdom	53.3762	-3.105
CH31	Wirral	England	United Kingdom	53.3297	-3.0989
CH32	Wirral	England	United Kingdom	53.3619	-2.9976
CH33	Neston	England	United Kingdom	53.2833	-3.05
CH34	Cheshire West and Chester	England	United Kingdom	53.2863	-2.9128
CH4	Broughton	Wales	United Kingdom	53.1667	-3
CH41	Birkenhead	England	United Kingdom	53.3934	-3.0148
CH42	Birkenhead	England	United Kingdom	53.3934	-3.0148
CH43	Prenton	England	United Kingdom	53.3676	-3.0548
CH44	Wallasey	England	United Kingdom	53.4232	-3.065
CH45	Wallasey	England	United Kingdom	53.4232	-3.065
CH46	Moreton	England	United Kingdom	53.4	-3.1167
CH47	Hoylake	England	United Kingdom	53.3905	-3.1807
CH48	Greasby	England	United Kingdom	53.3706	-3.1697
CH49	Wirral	England	United Kingdom	53.3762	-3.105
CH5	Hawarden	Wales	United Kingdom	53.1848	-3.0258
CH6	Flint	Wales	United Kingdom	53.2449	-3.1323
CH60	Heswall	England	United Kingdom	53.3273	-3.0965
CH61	Pensby	England	United Kingdom	53.3626	-3.1188
CH62	Wirral	England	United Kingdom	53.3339	-2.9815
CH63	Wirral	England	United Kingdom	53.3444	-3.0124
CH64	Neston	England	United Kingdom	53.2833	-3.05
CH65	Ellesmere Port	England	United Kingdom	53.2787	-2.9013
CH66	Ellesmere Port	England	United Kingdom	53.277	-2.9363
CH7	Buckley	Wales	United Kingdom	53.1667	-3.0833
CH70	Cheshire West and Chester	England	United Kingdom	53.1928	-2.9226
CH8	Holywell	Wales	United Kingdom	53.2747	-3.229
CH88	Cheshire West and Chester	England	United Kingdom	53.1973	-2.8832
CH99	Eccleston	England	United Kingdom	53.1864	-2.8899
CM0	Burnham-on-Crouch	England	United Kingdom	51.6327	0.8149
CM1	Chelmsford	England	United Kingdom	51.7357	0.4696
CM11	Billericay	England	United Kingdom	51.6287	0.4196
CM12	Little Burstead	England	United Kingdom	51.6047	0.4077
CM13	Ingrave	England	United Kingdom	51.6042	0.3406
CM14	Brentwood	England	United Kingdom	51.6213	0.3056
CM15	Shenfield	England	United Kingdom	51.6317	0.332
CM16	Epping	England	United Kingdom	51.6982	0.1105
CM17	Harlow	England	United Kingdom	51.7766	0.1116
CM18	Harlow	England	United Kingdom	51.7766	0.1116
CM19	Roydon	England	United Kingdom	51.7718	0.0403
CM2	Widford	England	United Kingdom	51.7	0.45
CM20	Little Parndon	England	United Kingdom	51.7751	0.1025
CM21	Sawbridgeworth	England	United Kingdom	51.8167	0.15
CM22	Takeley	England	United Kingdom	51.8709	0.2658
CM23	Manuden	England	United Kingdom	51.9189	0.1672
CM24	Stansted Mountfitchet	England	United Kingdom	51.9012	0.199
CM3	Danbury	England	United Kingdom	51.7164	0.5824
CM4	Ingatestone	England	United Kingdom	51.6703	0.3836
CM5	Chipping Ongar	England	United Kingdom	51.7038	0.2455
CM6	Great Dunmow	England	United Kingdom	51.8723	0.3625
CM7	Braintree	England	United Kingdom	51.8782	0.5529
CM77	Braintree	England	United Kingdom	51.8782	0.5529
CM8	Witham	England	United Kingdom	51.8001	0.6404
CM9	Maldon	England	United Kingdom	51.7311	0.6746
CM92	Harlow	England	United Kingdom	51.7694	0.0613
CM98	Springfield	England	United Kingdom	51.7478	0.5112
CM99	Chelmsford	England	United Kingdom	51.7357	0.4696
CO1	Colchester	England	United Kingdom	51.8892	0.9042
CO10	Sudbury	England	United Kingdom	52.0389	0.7312
CO11	Manningtree	England	United Kingdom	51.9454	1.0611
CO12	Harwich	England	United Kingdom	51.9419	1.2844
CO13	Frinton-on-Sea	England	United Kingdom	51.8306	1.2442
CO14	Walton-on-Naze	England	United Kingdom	51.8482	1.2674
CO15	Clacton-on-Sea	England	United Kingdom	51.7897	1.156
CO16	Little Clacton	England	United Kingdom	51.8256	1.1421
CO2	Layer de la Haye	England	United Kingdom	51.8459	0.8574
CO3	Heckfordbridge	England	United Kingdom	51.8847	0.859
CO4	Boxted	England	United Kingdom	51.95	0.9167
CO5	Tiptree	England	United Kingdom	51.8126	0.7489
CO6	Coggeshall	England	United Kingdom	51.8708	0.6854
CO7	Wivenhoe	England	United Kingdom	51.8555	0.958
CO8	Bures	England	United Kingdom	51.9724	0.7749
CO9	Halstead	England	United Kingdom	51.9451	0.6393
CR0	Croydon	England	United Kingdom	51.3833	-0.1
CR2	Sanderstead	England	United Kingdom	51.3359	-0.0778
CR3	Caterham	England	United Kingdom	51.2823	-0.0789
CR4	Mitcham	England	United Kingdom	51.4032	-0.1683
CR44	Sutton	England	United Kingdom	51.3823	-0.1329
CR5	Coulsdon	England	United Kingdom	51.32	-0.1409
CR6	Warlingham	England	United Kingdom	51.3094	-0.0561
CR7	Croydon	England	United Kingdom	51.3833	-0.1
CR8	Purley	England	United Kingdom	51.3368	-0.112
CR9	Croydon	England	United Kingdom	51.3833	-0.1
CR90	Croydon	England	United Kingdom	51.3833	-0.1
CT1	Canterbury	England	United Kingdom	51.279	1.0799
CT10	Broadstairs	England	United Kingdom	51.3591	1.4394
CT11	Ramsgate	England	United Kingdom	51.3358	1.4155
CT12	Gore Street	England	United Kingdom	51.3431	1.3706
CT13	Sandwich	England	United Kingdom	51.2722	1.3378
CT14	Deal	England	United Kingdom	51.2232	1.4043
CT15	Eythorne	England	United Kingdom	51.1971	1.2662
CT16	Dover	England	United Kingdom	51.1333	1.3
CT17	Maxton	England	United Kingdom	51.129	1.2939
CT18	Hawkinge	England	United Kingdom	51.1128	1.1618
CT19	Folkestone	England	United Kingdom	51.0833	1.1833
CT2	Sturry	England	United Kingdom	51.3013	1.1215
CT20	Sandgate	England	United Kingdom	51.0746	1.1448
CT21	Hythe	England	United Kingdom	51.0715	1.0842
CT3	Aylesham	England	United Kingdom	51.2254	1.2016
CT4	Wootton	England	United Kingdom	51.1738	1.1794
CT5	Whitstable	England	United Kingdom	51.3607	1.0257
CT50	Sandgate	England	United Kingdom	51.0746	1.1448
CT6	Herne Bay	England	United Kingdom	51.373	1.1286
CT7	St Nicholas at Wade	England	United Kingdom	51.35	1.25
CT8	Westgate on Sea	England	United Kingdom	51.3824	1.3367
CT9	Margate	England	United Kingdom	51.3813	1.3862
CV1	Coventry	England	United Kingdom	52.4066	-1.5122
CV10	Hartshill	England	United Kingdom	52.542	-1.5201
CV11	Nuneaton	England	United Kingdom	52.5232	-1.4652
CV12	Bedworth	England	United Kingdom	52.4791	-1.4691
CV13	Barlestone	England	United Kingdom	52.6472	-1.3701
CV2	Walsgrave on Sowe	England	United Kingdom	52.4255	-1.4453
CV21	Rugby	England	United Kingdom	52.3709	-1.2642
CV22	Dunchurch	England	United Kingdom	52.3376	-1.2914
CV23	Long Lawford	England	United Kingdom	52.3818	-1.3072
CV3	Willenhall	England	United Kingdom	52.3942	-1.4807
CV31	Radford Semele	England	United Kingdom	52.2705	-1.5219
CV32	Royal Leamington Spa	England	United Kingdom	52.3	-1.5333
CV33	Southam	England	United Kingdom	52.2545	-1.4803
CV34	Warwick	England	United Kingdom	52.2833	-1.5833
CV35	Wellesbourne	England	United Kingdom	52.1833	-1.5833
CV36	Shipston on Stour	England	United Kingdom	52.0606	-1.6278
CV37	Stratford-upon-Avon	England	United Kingdom	52.1917	-1.7073
CV4	Westwood Heath	England	United Kingdom	52.3833	-1.5833
CV47	Southam	England	United Kingdom	52.2527	-1.3884
CV5	Allesley	England	United Kingdom	52.426	-1.5716
CV6	Keresley	England	United Kingdom	52.4516	-1.5332
CV7	Balsall Common	England	United Kingdom	52.3919	-1.6504
CV8	Kenilworth	England	United Kingdom	52.3429	-1.5801
CV9	Atherstone	England	United Kingdom	52.5754	-1.5469
CW1	Crewe	England	United Kingdom	53.0979	-2.4416
CW10	Middlewich	England	United Kingdom	53.193	-2.444
CW11	Sandbach	England	United Kingdom	53.1452	-2.3625
CW12	Congleton	England	United Kingdom	53.1631	-2.2125
CW2	Weston	England	United Kingdom	53.0616	-2.394
CW3	Madeley	England	United Kingdom	53	-2.3333
CW4	Holmes Chapel	England	United Kingdom	53.2014	-2.3574
CW5	Nantwich	England	United Kingdom	53.0688	-2.5205
CW6	Kelsall	England	United Kingdom	53.2167	-2.6833
CW7	Winsford	England	United Kingdom	53.1833	-2.5167
CW8	Weaverham	England	United Kingdom	53.2602	-2.5729
CW9	Northwich	England	United Kingdom	53.2588	-2.5202
CW98	Crewe	England	United Kingdom	53.0979	-2.4416
DA1	Dartford	England	United Kingdom	51.4435	0.2196
DA10	Northfleet	England	United Kingdom	51.4463	0.3255
DA11	Swanscombe	England	United Kingdom	51.4349	0.3513
DA12	Gravesend	England	United Kingdom	51.4414	0.3737
DA13	Meopham	England	United Kingdom	51.3684	0.3601
DA14	Sidcup	England	United Kingdom	51.4262	0.1036
DA15	Bexley	England	United Kingdom	51.4412	0.0983
DA16	Welling	England	United Kingdom	51.4625	0.1076
DA17	Belvedere	England	United Kingdom	51.4911	0.1514
DA18	Erith	England	United Kingdom	51.4831	0.1748
DA2	Darenth	England	United Kingdom	51.4214	0.2578
DA3	Longfield	England	United Kingdom	51.3969	0.3021
DA4	Eynsford	England	United Kingdom	51.3677	0.2113
DA5	Coldblow	England	United Kingdom	51.4406	0.1446
DA6	Bexleyheath	England	United Kingdom	51.4629	0.1394
DA7	Bexleyheath	England	United Kingdom	51.4629	0.1394
DA8	Erith	England	United Kingdom	51.4831	0.1748
DA9	Greenhithe	England	United Kingdom	51.4503	0.2854
DD1	Dundee	Scotland	United Kingdom	56.461	-2.9766
DD10	Montrose	Scotland	United Kingdom	56.7	-2.45
DD11	Arbroath	Scotland	United Kingdom	56.5632	-2.5874
DD2	Invergowrie	Scotland	United Kingdom	56.4611	-3.0616
DD3	Leoch	Scotland	United Kingdom	56.5304	-3.0695
DD4	Burnside of Duntrune	Scotland	United Kingdom	56.482	-2.9356
DD5	Monifieth	Scotland	United Kingdom	56.4823	-2.8173
DD6	Newport-on-Tay	Scotland	United Kingdom	56.4391	-2.9367
DD7	Carnoustie	Scotland	United Kingdom	56.5014	-2.7091
DD8	Forfar	Scotland	United Kingdom	56.6431	-2.8903
DD9	Brechin	Scotland	United Kingdom	56.7299	-2.6573
DE1	Derby	England	United Kingdom	52.9228	-1.4766
DE11	Swadlincote	England	United Kingdom	52.774	-1.5574
DE12	Measham	England	United Kingdom	52.7064	-1.5064
DE13	Alrewas	England	United Kingdom	52.7328	-1.7497
DE14	Burton upon Trent	England	United Kingdom	52.8073	-1.6426
DE15	Newton Solney	England	United Kingdom	52.8288	-1.5829
DE21	Chaddesden	England	United Kingdom	52.9295	-1.4342
DE22	Quarndon	England	United Kingdom	52.9649	-1.5038
DE23	Littleover	England	United Kingdom	52.9057	-1.5068
DE24	Alvaston	England	United Kingdom	52.8918	-1.4224
DE3	Mickleover	England	United Kingdom	52.9049	-1.5428
DE4	Matlock	England	United Kingdom	53.1384	-1.5556
DE45	Bakewell	England	United Kingdom	53.2134	-1.6748
DE5	Ripley	England	United Kingdom	53.0333	-1.4
DE55	Alfreton	England	United Kingdom	53.0961	-1.3883
DE56	Belper	England	United Kingdom	53.0233	-1.4812
DE6	Ashbourne	England	United Kingdom	53.0167	-1.7333
DE65	Repton	England	United Kingdom	52.8398	-1.5506
DE7	Ilkeston	England	United Kingdom	52.9706	-1.3095
DE72	Borrowash	England	United Kingdom	52.9067	-1.3841
DE73	Melbourne	England	United Kingdom	52.8219	-1.4252
DE74	Castle Donington	England	United Kingdom	52.8429	-1.3419
DE75	Heanor	England	United Kingdom	53.0137	-1.3538
DE99	City of Derby	England	United Kingdom	52.9152	-1.4643
DG1	Dumfries	Scotland	United Kingdom	55.0696	-3.6114
DG10	Moffat	Scotland	United Kingdom	55.3353	-3.4414
DG11	Lockerbie	Scotland	United Kingdom	55.123	-3.3564
DG12	Annan	Scotland	United Kingdom	54.9884	-3.2565
DG13	Langholm	Scotland	United Kingdom	55.151	-2.9989
DG14	Chapelknowe	Scotland	United Kingdom	55.0511	-3.0776
DG16	Gretna	Scotland	United Kingdom	54.9938	-3.0659
DG2	Cargenbridge	Scotland	United Kingdom	55.1046	-3.6297
DG3	Thornhill	Scotland	United Kingdom	55.2333	-3.7667
DG4	Kirkconnel	Scotland	United Kingdom	55.3856	-3.9984
DG5	Dalbeattie	Scotland	United Kingdom	54.9328	-3.8227
DG6	Kirkcudbright	Scotland	United Kingdom	54.8383	-4.0491
DG7	Castle Douglas	Scotland	United Kingdom	54.941	-3.9278
DG8	Newton Stewart	Scotland	United Kingdom	54.9578	-4.4832
DG9	Stranraer	Scotland	United Kingdom	54.9023	-5.0273
DH1	Durham	England	United Kingdom	54.7768	-1.5757
DH2	Pelton	England	United Kingdom	54.8731	-1.6095
DH3	Chester-le-Street	England	United Kingdom	54.8586	-1.5741
DH4	West Rainton	England	United Kingdom	54.8167	-1.5
DH5	Hetton-le-Hole	England	United Kingdom	54.8167	-1.45
DH6	Bowburn	England	United Kingdom	54.7515	-1.4898
DH7	Brandon	England	United Kingdom	54.75	-1.6167
DH8	Consett	England	United Kingdom	54.854	-1.8316
DH9	Stanley	England	United Kingdom	54.868	-1.6985
DH97	Neville's Cross ED	England	United Kingdom	54.7793	-1.5781
DH98	Gateshead	England	United Kingdom	54.8873	-1.5884
DH99	Belmont	England	United Kingdom	54.7927	-1.5351
DL1	Coatham Mundeville	England	United Kingdom	54.58	-1.5565
DL10	Richmond	England	United Kingdom	54.4036	-1.7343
DL11	Reeth	England	United Kingdom	54.3875	-1.9448
DL12	Barnard Castle	England	United Kingdom	54.5415	-1.919
DL13	Wolsingham	England	United Kingdom	54.7309	-1.8832
DL14	Bishop Auckland	England	United Kingdom	54.6555	-1.6771
DL15	Crook	England	United Kingdom	54.7	-1.7333
DL16	Spennymoor	England	United Kingdom	54.6988	-1.6023
DL17	Ferryhill	England	United Kingdom	54.6833	-1.55
DL2	Ingleton	England	United Kingdom	54.5795	-1.7353
DL3	Darlington	England	United Kingdom	54.5243	-1.5504
DL4	Shildon	England	United Kingdom	54.63	-1.643
DL5	Newton Aycliffe	England	United Kingdom	54.6184	-1.5719
DL6	Northallerton	England	United Kingdom	54.339	-1.4324
DL7	Kirkby Fleetham	England	United Kingdom	54.3463	-1.5657
DL8	Bedale	England	United Kingdom	54.2881	-1.5918
DL9	Scotton	England	United Kingdom	54.3651	-1.7133
DL98	Darlington	England	United Kingdom	54.5243	-1.5504
DN1	Doncaster	England	United Kingdom	53.5228	-1.1312
DN10	Bawtry	England	United Kingdom	53.4315	-1.0188
DN11	Bircotes	England	United Kingdom	53.4193	-1.0491
DN12	Conisbrough	England	United Kingdom	53.4819	-1.2321
DN14	Goole	England	United Kingdom	53.7167	-0.8667
DN15	Scunthorpe	England	United Kingdom	53.6139	-0.6521
DN16	Bottesford	England	United Kingdom	53.55	-0.65
DN17	Crowle	England	United Kingdom	53.6075	-0.8326
DN18	South Ferriby	England	United Kingdom	53.676	-0.5047
DN19	Barrow upon Humber	England	United Kingdom	53.6755	-0.3806
DN2	Doncaster	England	United Kingdom	53.5334	-1.1027
DN20	Brigg	England	United Kingdom	53.552	-0.4921
DN21	Gainsborough	England	United Kingdom	53.3833	-0.7667
DN22	Retford	England	United Kingdom	53.3221	-0.9432
DN3	Kirk Sandall	England	United Kingdom	53.5621	-1.0688
DN31	West Marsh	England	United Kingdom	53.5702	-0.088
DN32	Grimsby	England	United Kingdom	53.5654	-0.0755
DN33	Scartho	England	United Kingdom	53.5367	-0.0911
DN34	Grimsby	England	United Kingdom	53.5574	-0.1133
DN35	Cleethorpes	England	United Kingdom	53.5605	-0.0322
DN36	Humberston	England	United Kingdom	53.5304	-0.0247
DN37	Waltham	England	United Kingdom	53.5167	-0.1
DN38	Barnetby le Wold	England	United Kingdom	53.5748	-0.4061
DN39	Ulceby	England	United Kingdom	53.6167	-0.3333
DN4	Warmsworth	England	United Kingdom	53.497	-1.1821
DN40	Immingham	England	United Kingdom	53.6124	-0.2222
DN41	Grimsby	England	United Kingdom	53.5817	-0.1957
DN5	Bentley	England	United Kingdom	53.5333	-1.15
DN55	Doncaster	England	United Kingdom	53.5228	-1.1312
DN6	Adwick le Street	England	United Kingdom	53.5708	-1.1845
DN7	Stainforth	England	United Kingdom	53.6	-1.0333
DN8	Thorne	England	United Kingdom	53.6112	-0.9631
DN9	Epworth	England	United Kingdom	53.526	-0.824
DT1	Dorchester	England	United Kingdom	50.7167	-2.4333
DT10	Manston	England	United Kingdom	50.95	-2.2667
DT11	Blandford Forum	England	United Kingdom	50.8607	-2.1617
DT2	Charminster	England	United Kingdom	50.7333	-2.45
DT3	Weymouth	England	United Kingdom	50.6145	-2.4599
DT4	Weymouth	England	United Kingdom	50.6145	-2.4599
DT5	Easton	England	United Kingdom	50.5333	-2.45
DT6	Bridport	England	United Kingdom	50.7338	-2.7583
DT7	Lyme Regis	England	United Kingdom	50.7265	-2.9348
DT8	Beaminster	England	United Kingdom	50.809	-2.7391
DT9	Sherborne	England	United Kingdom	50.946	-2.5178
DY1	Dudley	England	United Kingdom	52.5	-2.0833
